Monday_Date,Monday_Open,Friday_Close,Weekly_Sentiment,RF_Prediction,Weekly_Volatility,Trend
19-08-2024,217.0700073,220.3200073,0.004546235,220.2805067,3.597298394,Bearish
26-08-2024,218.75,214.1100006,0.09839992,211.7492003,1.180551326,Bullish
09-09-2024,216.199997,230.2899933,-0.067310412,229.8035954,0.881433392,Bullish
16-09-2024,229.3000031,238.25,-0.067326871,238.5566994,4.368256635,Bullish
23-09-2024,242.6100006,260.4599915,0.108151188,259.0708925,1.429845888,Bearish
30-09-2024,259.0400085,250.0800018,-0.603968113,248.454202,0.424798553,Bearish
07-10-2024,249,217.8000031,0.198569821,224.6940028,0.527487468,Bullish
14-10-2024,220.1300049,220.699997,-0.483961407,220.7286983,0.504044896,Bullish
21-10-2024,218.8999939,269.1900024,-0.456988744,255.777402,12.15494441,Bearish
28-10-2024,270,248.9799957,0.138691327,249.8482973,1.243499684,Bullish
04-11-2024,244.5599976,321.2200012,0.242978802,313.5835016,5.66765376,Bearish
